survey_name,length,kodiak,s_penn,east_aleut,west_aleut,bering_sea,chignik,tot_fish
CRAB2016,11,7200,104375,0,0,0,0,111576
CRAB2016,12,0,1113,0,0,0,0,1113
CRAB2016,20,1323,0,0,0,0,0,1323
CRAB2016,23,567,0,0,0,0,0,567
CRAB2016,24,0,0,0,0,0,1570,1570
CRAB2016,25,4747,0,0,0,0,3139,7886
CRAB2016,26,0,2803,0,0,0,6279,9081
CRAB2016,29,4747,0,0,0,0,0,4747
CRAB2016,30,0,931,0,0,0,0,931
CRAB2016,31,4747,0,0,0,0,0,4747
CRAB2016,32,0,0,2852,0,0,0,2852
CRAB2016,33,9357,0,0,0,0,917,10275
CRAB2016,34,5669,29086,2852,0,0,0,37607
CRAB2016,35,26904,68872,2852,0,0,0,98629
CRAB2016,36,24857,20712,5704,0,0,0,51273
CRAB2016,37,20932,24052,13687,0,0,917,59589
CRAB2016,38,12283,27586,12346,0,0,0,52215
CRAB2016,39,54349,22817,12281,0,0,1650,91097
CRAB2016,40,55897,43544,2540,0,0,3544,105524
CRAB2016,41,60829,47949,13805,0,0,0,122583
CRAB2016,42,70524,69287,7640,0,0,917,148369
CRAB2016,43,101369,84807,5704,0,0,8876,200755
CRAB2016,44,100220,110647,4962,0,0,6100,221929
CRAB2016,45,84390,143360,4957,0,0,12468,245175
CRAB2016,46,107582,150807,9286,0,0,5746,273421
CRAB2016,47,64904,166347,16498,0,0,10776,258524
CRAB2016,48,100567,169568,7758,0,0,3705,281598
CRAB2016,49,135115,107405,16214,0,0,3052,261786
CRAB2016,50,91573,115799,13258,0,0,15750,236380
CRAB2016,51,102647,110333,7245,0,0,10846,231071
CRAB2016,52,129930,122544,12867,0,0,15490,280831
CRAB2016,53,122926,86259,12187,0,0,15805,237177
CRAB2016,54,122426,79412,16660,0,0,29396,247893
CRAB2016,55,116083,55877,17135,0,0,22308,211403
CRAB2016,56,92648,65418,17149,0,0,16616,191832
CRAB2016,57,88524,49625,16479,0,0,5587,160215
CRAB2016,58,72805,37002,12020,0,0,10686,132514
CRAB2016,59,88519,29653,19688,0,0,14294,152154
CRAB2016,60,78401,25454,16548,0,0,12699,133102
CRAB2016,61,66602,30722,8783,0,0,11582,117690
CRAB2016,62,49437,15567,14002,0,0,6314,85321
CRAB2016,63,36209,16757,11674,0,0,9395,74035
CRAB2016,64,50405,27897,13832,0,0,11838,103970
CRAB2016,65,24701,25962,8035,0,0,917,59615
CRAB2016,66,10707,14709,7279,0,0,2635,35329
CRAB2016,67,13910,14836,3313,0,0,2005,34064
CRAB2016,68,5172,5828,1288,0,0,456,12744
CRAB2016,69,5846,11694,6720,0,0,4800,29061
CRAB2016,70,2852,23563,7122,0,0,0,33537
CRAB2016,71,7010,16450,1650,0,0,0,25110
CRAB2016,72,6936,3269,5600,0,0,653,16459
CRAB2016,73,684,5421,0,0,0,0,6105
CRAB2016,74,6216,24441,1156,0,0,2976,34788
CRAB2016,75,6702,14594,1288,0,0,653,23237
CRAB2016,76,1618,14952,1011,0,0,0,17581
CRAB2016,77,120,1422,0,0,0,0,1542
CRAB2016,78,0,3052,0,0,0,0,3052
CRAB2016,79,1585,4385,2023,0,0,1650,9642
CRAB2016,80,0,1285,2012,0,0,0,3297
CRAB2016,82,1302,963,700,0,0,0,2965
CRAB2016,83,3464,2754,2023,0,0,2180,10420
CRAB2016,84,1065,3849,1156,0,0,1934,8004
CRAB2016,90,949,0,1288,0,0,0,2237
CRAB2016,92,152,0,1156,0,0,0,1308
CRAB2016,93,0,750,1288,0,0,0,2038
CRAB2016,95,0,0,2012,0,0,0,2012
CRAB2016,96,0,0,925,0,0,0,925
CRAB2016,97,0,0,1159,0,0,0,1159
CRAB2016,98,0,0,1011,0,0,0,1011
CRAB2017,21,2266,0,0,0,0,0,2266
CRAB2017,23,0,939,0,0,0,0,939
CRAB2017,24,3242,0,0,0,0,4709,7950
CRAB2017,25,2948,1697,0,0,0,6279,10924
CRAB2017,26,3594,0,0,0,0,4709,8303
CRAB2017,27,12117,845,0,0,0,7848,20810
CRAB2017,28,8242,3647,0,0,0,10987,22877
CRAB2017,29,9318,0,949,0,0,14420,24687
CRAB2017,30,4024,845,0,0,0,6279,11147
CRAB2017,31,10331,1697,0,0,0,6702,18730
CRAB2017,32,15249,1689,0,0,0,7848,24787
CRAB2017,33,34577,0,0,0,0,0,34577
CRAB2017,34,20780,0,4006,0,0,0,24786
CRAB2017,35,26782,0,995,0,0,1570,29346
CRAB2017,36,5600,0,0,0,0,0,5600
CRAB2017,37,7472,0,0,0,0,0,7472
CRAB2017,38,2134,3164,0,0,0,0,5298
CRAB2017,39,6434,2350,4006,0,0,0,12791
CRAB2017,40,13709,11490,4006,0,0,0,29205
CRAB2017,41,5910,5561,9007,0,0,0,20478
CRAB2017,42,15134,3232,4006,0,0,0,22371
CRAB2017,43,5449,11453,6467,0,0,0,23368
CRAB2017,44,26996,6644,16024,0,0,1557,51222
CRAB2017,45,17985,37252,17019,0,0,2928,75185
CRAB2017,46,28366,17451,17535,0,0,3526,66878
CRAB2017,47,25249,36386,33992,0,0,10556,106183
CRAB2017,48,27439,58390,34038,0,0,3097,122964
CRAB2017,49,45863,95677,22561,0,0,13002,177104
CRAB2017,50,48273,74128,26026,0,0,13239,161665
CRAB2017,51,41697,100850,16989,0,0,10998,170533
CRAB2017,52,56838,129259,33629,0,0,23593,243320
CRAB2017,53,72435,131820,13906,0,0,11388,229550
CRAB2017,54,73147,121138,9918,0,0,15857,220061
CRAB2017,55,55515,126670,10368,0,0,24744,217298
CRAB2017,56,79076,116165,15073,0,0,25351,235665
CRAB2017,57,84105,114818,11620,0,0,21940,232483
CRAB2017,58,102481,115049,9030,0,0,25176,251736
CRAB2017,59,67317,90846,4493,0,0,20113,182770
CRAB2017,60,59054,70475,7620,0,0,21589,158737
CRAB2017,61,85347,53930,11338,0,0,15985,166600
CRAB2017,62,59827,45193,9689,0,0,6808,121517
CRAB2017,63,55284,40671,7788,0,0,9702,113444
CRAB2017,64,69295,54392,12116,0,0,13129,148932
CRAB2017,65,50827,32066,7838,0,0,17556,108288
CRAB2017,66,26902,19278,2220,0,0,16628,65027
CRAB2017,67,36417,14337,7260,0,0,3544,61557
CRAB2017,68,20539,13638,3313,0,0,7768,45257
CRAB2017,69,34140,21046,1899,0,0,2210,59295
CRAB2017,70,7893,15646,5983,0,0,7237,36758
CRAB2017,71,8138,20642,1016,0,0,3988,33784
CRAB2017,72,11243,15953,9889,0,0,0,37085
CRAB2017,73,7996,15056,2915,0,0,0,25967
CRAB2017,74,3931,8476,1288,0,0,758,14454
CRAB2017,75,730,12077,2744,0,0,0,15551
CRAB2017,76,4922,5310,1768,0,0,1934,13934
CRAB2017,77,927,1785,4173,0,0,0,6884
CRAB2017,78,623,4000,2289,0,0,699,7610
CRAB2017,79,4610,4967,949,0,0,0,10527
CRAB2017,80,477,1671,778,0,0,0,2926
CRAB2017,81,6325,13008,949,0,0,5470,25752
CRAB2017,82,744,2801,1016,0,0,0,4562
CRAB2017,83,6325,4486,0,0,0,0,10811
CRAB2017,84,3638,835,2260,0,0,1557,8291
CRAB2017,85,0,1621,0,0,0,0,1621
CRAB2017,89,0,0,1016,0,0,0,1016
CRAB2017,90,0,1956,0,0,0,0,1956
CRAB2017,92,0,1671,0,0,0,0,1671
CRAB2017,93,0,0,1966,0,0,0,1966
CRAB2017,94,1428,714,2576,0,0,0,4718
CRAB2017,95,0,1209,925,0,0,0,2134
CRAB2017,96,567,0,819,0,0,0,1385
CRAB2017,97,1428,0,0,0,0,0,1428
CRAB2017,99,0,0,1016,0,0,0,1016
CRAB2017,103,0,867,1926,0,0,0,2793
CRAB2017,105,0,0,0,0,0,2055,2055
CRAB2018,5,0,6205,0,0,0,0,6205
CRAB2018,6,0,14341,0,0,0,3139,17481
CRAB2018,7,0,52802,0,0,0,0,52802
CRAB2018,8,0,78310,0,0,0,0,78310
CRAB2018,9,0,86613,0,0,0,0,86613
CRAB2018,10,0,34888,0,0,0,0,34888
CRAB2018,11,0,4052,0,0,0,0,4052
CRAB2018,22,567,0,0,0,0,0,567
CRAB2018,23,0,0,0,0,0,3139,3139
CRAB2018,24,1145,2424,0,0,0,1570,5139
CRAB2018,25,949,2424,0,0,0,0,3373
CRAB2018,26,0,9696,0,0,0,1570,11265
CRAB2018,27,0,4848,0,0,0,3139,7987
CRAB2018,28,10157,4848,0,0,0,3139,18144
CRAB2018,29,6439,9696,0,0,0,3139,19273
CRAB2018,30,29114,14543,939,0,0,6279,50875
CRAB2018,31,16082,5734,0,0,0,0,21816
CRAB2018,32,2171,2424,0,0,0,0,4595
CRAB2018,33,13442,6642,0,0,0,0,20084
CRAB2018,34,10823,0,0,0,0,0,10823
CRAB2018,35,5605,0,0,0,0,0,5605
CRAB2018,36,5099,886,0,0,0,0,5985
CRAB2018,37,6292,1048,1836,0,0,0,9176
CRAB2018,38,196,0,949,0,0,0,1145
CRAB2018,39,4365,4848,1836,0,0,0,11049
CRAB2018,40,9903,0,5253,0,0,0,15157
CRAB2018,41,17927,2424,1836,0,0,0,22187
CRAB2018,42,17023,2424,2603,0,0,0,22050
CRAB2018,43,19374,1551,1581,0,0,0,22507
CRAB2018,44,27720,9202,2400,0,0,3968,43289
CRAB2018,45,30135,4691,2359,0,0,0,37186
CRAB2018,46,70985,5703,1033,0,0,760,78481
CRAB2018,47,103034,7643,2348,0,0,5557,118582
CRAB2018,48,75237,845,7295,0,0,807,84182
CRAB2018,49,89650,7643,0,0,0,971,98264
CRAB2018,50,54138,6032,1581,0,0,948,62699
CRAB2018,51,50455,18501,767,0,0,2180,71902
CRAB2018,52,51258,19149,0,0,0,4738,75146
CRAB2018,53,40103,10579,1779,0,0,1568,54028
CRAB2018,54,41027,40485,516,0,0,4285,86313
CRAB2018,55,45349,25239,3672,0,0,5997,80257
CRAB2018,56,46519,25864,516,0,0,12755,85654
CRAB2018,57,22619,20003,3302,0,0,5876,51800
CRAB2018,58,20041,45501,516,0,0,17459,83518
CRAB2018,59,49957,47415,6663,0,0,22831,126866
CRAB2018,60,67129,42133,5973,0,0,21542,136777
CRAB2018,61,48191,40098,3909,0,0,25990,118188
CRAB2018,62,59990,50407,5410,0,0,15985,131792
CRAB2018,63,52735,49972,6957,0,0,37857,147521
CRAB2018,64,67817,48275,9664,0,0,39441,165196
CRAB2018,65,59389,34713,11761,0,0,29177,135041
CRAB2018,66,72087,45098,8198,0,0,33795,159178
CRAB2018,67,50801,40903,4952,0,0,56922,153578
CRAB2018,68,43061,22126,11174,0,0,30631,106993
CRAB2018,69,41630,16521,11410,0,0,28961,98522
CRAB2018,70,31481,18984,7498,0,0,19636,77600
CRAB2018,71,29967,14209,6202,0,0,8373,58750
CRAB2018,72,32204,13212,6218,0,0,19701,71335
CRAB2018,73,9325,11648,3507,0,0,14375,38855
CRAB2018,74,12458,14153,6443,0,0,4260,37314
CRAB2018,75,25176,1987,2055,0,0,6167,35386
CRAB2018,76,17319,5933,4996,0,0,5449,33697
CRAB2018,77,13042,7284,0,0,0,7404,27730
CRAB2018,78,2262,936,3573,0,0,760,7530
CRAB2018,79,1235,778,0,0,0,2421,4434
CRAB2018,80,1367,3780,3344,0,0,0,8491
CRAB2018,81,2186,949,0,0,0,2421,5556
CRAB2018,82,3008,4764,0,0,0,0,7772
CRAB2018,83,1543,1650,1001,0,0,0,4194
CRAB2018,84,2769,688,4240,0,0,0,7697
CRAB2018,92,933,0,0,0,0,0,933
CRAB2018,93,258,1209,0,0,0,0,1467
CRAB2018,97,0,1492,0,0,0,0,1492
CRAB2018,100,149,919,0,0,0,0,1068
CRAB2018,102,0,714,0,0,0,0,714
CRAB2019,22,3906,2101,0,0,0,0,6007
CRAB2019,23,1592,0,0,0,0,1570,3161
CRAB2019,24,5008,1124,0,0,0,0,6132
CRAB2019,25,3906,8612,0,0,0,3139,15657
CRAB2019,26,3171,1537,0,0,0,0,4707
CRAB2019,27,16425,5704,0,0,0,0,22129
CRAB2019,28,13613,9967,0,0,0,0,23581
CRAB2019,29,34449,4230,0,0,0,0,38678
CRAB2019,30,26783,5605,0,0,0,0,32388
CRAB2019,31,42768,9294,0,0,0,0,52062
CRAB2019,32,29384,6155,0,0,0,0,35539
CRAB2019,33,36238,6747,2652,0,0,0,45637
CRAB2019,34,30251,6997,939,0,0,0,38187
CRAB2019,35,22853,0,2652,0,0,0,25505
CRAB2019,36,29035,3548,0,0,0,0,32583
CRAB2019,37,26141,4466,5304,0,0,0,35911
CRAB2019,38,15555,3206,2652,0,0,0,21413
CRAB2019,39,18188,0,2652,0,0,0,20840
CRAB2019,40,18269,1172,939,0,0,1929,22309
CRAB2019,41,30785,4374,939,0,0,0,36097
CRAB2019,42,35979,5259,939,0,0,0,42177
CRAB2019,43,43264,3680,2652,0,0,1929,51526
CRAB2019,44,82971,6120,949,0,0,705,90745
CRAB2019,45,77385,2715,3591,0,0,5659,89350
CRAB2019,46,50909,5084,3571,0,0,699,60263
CRAB2019,47,84129,9672,6299,0,0,3730,103830
CRAB2019,48,96654,4527,4592,0,0,0,105773
CRAB2019,49,82172,7514,0,0,0,0,89687
CRAB2019,50,104962,8722,6254,0,0,6083,126021
CRAB2019,51,84095,12170,2951,0,0,0,99217
CRAB2019,52,91805,8324,995,0,0,0,101124
CRAB2019,53,82374,9708,925,0,0,1410,94417
CRAB2019,54,84256,6016,738,0,0,705,91715
CRAB2019,55,69647,9875,925,0,0,2612,83059
CRAB2019,56,60520,16325,0,0,0,2967,79811
CRAB2019,57,100867,18130,2652,0,0,0,121648
CRAB2019,58,77585,17605,778,0,0,0,95969
CRAB2019,59,67920,24076,1820,0,0,13910,107726
CRAB2019,60,67876,35342,3940,0,0,3933,111091
CRAB2019,61,79425,19690,0,0,0,2550,101665
CRAB2019,62,95191,30216,1926,0,0,3231,130563
CRAB2019,63,56026,23304,1739,0,0,4996,86065
CRAB2019,64,69564,29459,5424,0,0,7750,112197
CRAB2019,65,63545,41191,1687,0,0,13838,120261
CRAB2019,66,85818,26194,738,0,0,6551,119301
CRAB2019,67,58915,29747,2421,0,0,7845,98928
CRAB2019,68,31457,24389,2576,0,0,18765,77187
CRAB2019,69,49328,44815,1874,0,0,8739,104756
CRAB2019,70,65345,24622,819,0,0,11738,102524
CRAB2019,71,18791,14429,6761,0,0,8564,48545
CRAB2019,72,46986,11343,0,0,0,8118,66448
CRAB2019,73,38975,24486,0,0,0,13787,77248
CRAB2019,74,16594,9893,5372,0,0,11588,43447
CRAB2019,75,14239,17698,2213,0,0,6586,40737
CRAB2019,76,10013,11311,2006,0,0,807,24136
CRAB2019,77,10574,5232,1288,0,0,699,17792
CRAB2019,78,5198,8613,925,0,0,5048,19784
CRAB2019,79,17652,4941,492,0,0,442,23526
CRAB2019,80,3366,3163,1850,0,0,0,8379
CRAB2019,81,6641,1492,0,0,0,0,8133
CRAB2019,82,11164,2133,1744,0,0,4107,19148
CRAB2019,83,3301,0,3144,0,0,0,6445
CRAB2019,84,7718,10941,0,0,0,3941,22600
CRAB2019,85,410,0,0,0,0,0,410
CRAB2019,87,0,0,819,0,0,0,819
CRAB2019,88,290,0,819,0,0,0,1108
CRAB2019,89,9653,972,0,0,0,0,10625
CRAB2019,90,344,1492,819,0,0,0,2655
CRAB2019,92,0,0,819,0,0,0,819
CRAB2019,93,0,2110,0,0,0,0,2110
CRAB2019,94,0,1938,0,0,0,0,1938
CRAB2019,95,709,0,0,0,0,0,709
CRAB2019,96,0,972,0,0,0,0,972
CRAB2020,23,0,0,0,0,0,1570,1570
CRAB2020,24,0,0,0,0,0,6279,6279
CRAB2020,25,0,0,0,0,0,4709,4709
CRAB2020,26,0,0,0,0,0,1570,1570
CRAB2020,27,0,0,0,0,0,1570,1570
CRAB2020,28,0,0,0,0,0,1570,1570
CRAB2020,29,684,0,0,0,0,1570,2253
CRAB2020,30,2800,0,0,0,0,0,2800
CRAB2020,31,963,0,0,0,0,0,963
CRAB2020,32,6043,2121,0,0,0,0,8163
CRAB2020,33,5411,2174,0,0,0,0,7585
CRAB2020,34,360,0,0,0,0,0,360
CRAB2020,35,0,1891,0,0,0,1570,3461
CRAB2020,36,1302,3959,0,0,0,1570,6831
CRAB2020,37,6621,7295,0,0,0,0,13916
CRAB2020,38,11905,14665,0,0,0,0,26570
CRAB2020,39,35637,30294,0,0,0,3127,69057
CRAB2020,40,7605,32137,0,0,0,4709,44451
CRAB2020,41,27422,38708,0,0,0,0,66130
CRAB2020,42,37735,42989,0,0,0,1570,82293
CRAB2020,43,54151,44790,0,0,0,0,98940
CRAB2020,44,62957,49527,0,0,0,10137,122621
CRAB2020,45,114486,41586,0,0,0,1929,158001
CRAB2020,46,97620,25527,0,0,0,2877,126023
CRAB2020,47,116664,51663,0,0,0,0,168327
CRAB2020,48,130052,19713,0,0,0,702,150467
CRAB2020,49,127903,28833,0,0,0,3486,160223
CRAB2020,50,114324,26972,0,0,0,2400,143696
CRAB2020,51,55490,25054,0,0,0,4971,85516
CRAB2020,52,96475,20802,0,0,0,4466,121743
CRAB2020,53,99282,16773,0,0,0,3876,119932
CRAB2020,54,80739,28555,0,0,0,3120,112414
CRAB2020,55,64434,19672,0,0,0,6707,90813
CRAB2020,56,78100,17534,0,0,0,2816,98450
CRAB2020,57,91538,21986,0,0,0,8515,122039
CRAB2020,58,96510,27376,0,0,0,8170,132055
CRAB2020,59,82080,37601,0,0,0,5707,125388
CRAB2020,60,108333,22471,0,0,0,5020,135824
CRAB2020,61,139407,18941,0,0,0,14003,172351
CRAB2020,62,57129,16162,0,0,0,12801,86092
CRAB2020,63,95253,23476,0,0,0,11476,130205
CRAB2020,64,105345,32048,0,0,0,7538,144932
CRAB2020,65,82703,31661,0,0,0,3592,117955
CRAB2020,66,134374,23899,0,0,0,6076,164349
CRAB2020,67,68085,32237,0,0,0,10785,111107
CRAB2020,68,74866,24035,0,0,0,9029,107929
CRAB2020,69,69708,30062,0,0,0,16390,116161
CRAB2020,70,88823,26392,0,0,0,6911,122126
CRAB2020,71,55101,19205,0,0,0,12613,86919
CRAB2020,72,40385,25324,0,0,0,15863,81572
CRAB2020,73,34172,12340,0,0,0,13011,59524
CRAB2020,74,56514,29533,0,0,0,5545,91592
CRAB2020,75,25846,30142,0,0,0,5502,61489
CRAB2020,76,37642,19050,0,0,0,7785,64477
CRAB2020,77,23217,24167,0,0,0,3978,51362
CRAB2020,78,11221,14514,0,0,0,1742,27477
CRAB2020,79,14057,11503,0,0,0,2255,27815
CRAB2020,80,4382,12540,0,0,0,6409,23331
CRAB2020,81,7541,5601,0,0,0,9678,22820
CRAB2020,82,9212,21466,0,0,0,456,31134
CRAB2020,83,5845,25789,0,0,0,5895,37529
CRAB2020,84,3187,10514,0,0,0,0,13701
CRAB2020,85,410,5080,0,0,0,0,5490
CRAB2020,86,1234,2351,0,0,0,0,3586
CRAB2020,87,2163,630,0,0,0,0,2792
CRAB2020,88,949,2148,0,0,0,1864,4961
CRAB2020,89,2185,0,0,0,0,0,2185
CRAB2020,90,1299,0,0,0,0,0,1299
CRAB2020,92,0,1593,0,0,0,0,1593
CRAB2020,94,228,0,0,0,0,0,228
CRAB2020,96,0,750,0,0,0,0,750
CRAB2020,97,0,980,0,0,0,0,980
CRAB2021,18,1519,0,0,0,0,0,1519
CRAB2021,20,3038,0,0,0,0,0,3038
CRAB2021,21,3038,0,0,0,0,0,3038
CRAB2021,22,10886,0,1632,0,0,0,12518
CRAB2021,23,17472,1124,1632,0,0,0,20228
CRAB2021,24,6076,1025,0,0,0,1345,8447
CRAB2021,25,4061,0,1632,0,0,2050,7743
CRAB2021,26,7383,0,3264,0,0,4036,14683
CRAB2021,27,9934,0,3264,0,0,4218,17416
CRAB2021,28,793,1030,0,0,0,2691,4514
CRAB2021,29,29402,3279,939,0,0,0,33620
CRAB2021,30,2086,1718,1632,0,0,0,5436
CRAB2021,31,7848,641,0,0,0,1345,9835
CRAB2021,32,760,4022,0,0,0,1345,6126
CRAB2021,33,3038,0,8160,0,0,0,11198
CRAB2021,34,1364,688,3264,0,0,0,5316
CRAB2021,35,2586,641,4896,0,0,0,8123
CRAB2021,36,1519,5605,1055,0,0,0,8179
CRAB2021,37,0,1282,9450,0,0,0,10732
CRAB2021,38,760,3725,1632,0,0,0,6116
CRAB2021,39,0,1676,5775,0,0,2098,9548
CRAB2021,40,0,4557,5715,0,0,0,10272
CRAB2021,41,24468,5700,17728,0,0,4539,52436
CRAB2021,42,22365,4454,8587,0,0,0,35406
CRAB2021,43,11603,6140,3510,0,0,1929,23181
CRAB2021,44,21858,9761,8948,0,0,2720,43287
CRAB2021,45,41123,7076,4506,0,0,1772,54477
CRAB2021,46,66683,11518,10783,0,0,4385,93368
CRAB2021,47,36387,21114,6779,0,0,7859,72139
CRAB2021,48,7721,37755,4015,0,0,3831,53322
CRAB2021,49,21612,56059,3163,0,0,4628,85462
CRAB2021,50,24428,30855,7100,0,0,948,63331
CRAB2021,51,11677,46819,1632,0,0,0,60128
CRAB2021,52,24207,53104,5227,0,0,9340,91878
CRAB2021,53,12549,96895,7063,0,0,3577,120085
CRAB2021,54,40263,76669,3530,0,0,6418,126880
CRAB2021,55,40084,93065,7938,0,0,2582,143669
CRAB2021,56,47227,65272,5579,0,0,7345,125423
CRAB2021,57,76303,45750,9283,0,0,5785,137121
CRAB2021,58,44125,62428,6767,0,0,10048,123368
CRAB2021,59,60660,61375,9498,0,0,8174,139707
CRAB2021,60,77240,38382,5127,0,0,13016,133765
CRAB2021,61,57965,49986,3879,0,0,7965,119795
CRAB2021,62,73380,18195,4587,0,0,2924,99085
CRAB2021,63,95165,24021,3763,0,0,15538,138487
CRAB2021,64,49093,19867,959,0,0,9969,79888
CRAB2021,65,76377,25847,4983,0,0,9126,116333
CRAB2021,66,49757,4015,778,0,0,8845,63395
CRAB2021,67,54405,26605,2615,0,0,807,84432
CRAB2021,68,38974,23791,0,0,0,5731,68496
CRAB2021,69,23671,21075,2447,0,0,3359,50552
CRAB2021,70,21244,9184,3037,0,0,6924,40388
CRAB2021,71,43168,8497,2768,0,0,7409,61842
CRAB2021,72,27507,4338,959,0,0,1896,34699
CRAB2021,73,19230,6342,3455,0,0,949,29976
CRAB2021,74,5695,4384,1288,0,0,2020,13388
CRAB2021,75,18852,12979,1187,0,0,0,33018
CRAB2021,76,13187,13528,0,0,0,3330,30045
CRAB2021,77,20379,2865,3955,0,0,2326,29524
CRAB2021,78,5889,10462,1703,0,0,3143,21197
CRAB2021,79,22997,18826,0,0,0,2720,44543
CRAB2021,80,19465,5488,0,0,0,1223,26176
CRAB2021,81,2988,3047,1187,0,0,0,7221
CRAB2021,82,2296,1082,778,0,0,949,5105
CRAB2021,83,1823,6868,0,0,0,0,8691
CRAB2021,84,3618,5976,0,0,0,705,10299
CRAB2021,85,933,0,0,0,0,0,933
CRAB2021,87,258,0,0,0,0,0,258
CRAB2021,88,0,6594,0,0,0,0,6594
CRAB2021,89,3647,2946,819,0,0,0,7412
CRAB2021,90,922,0,778,0,0,0,1700
CRAB2021,92,0,782,778,0,0,0,1560
CRAB2021,95,0,1891,0,0,0,0,1891
CRAB2021,97,0,4842,0,0,0,0,4842
